"","X","Survey","Year","Quarter","Ship","Gear","HaulNo","HaulDur","ShootLat","ShootLong","DateTime","Depth","Area","SubArea","DayNight","AphiaID","Species","Sex","LngtClass","CPUE_number_per_hour","DateofCalculation","LngtClass_cm","WeightConv","Weight","Total_wgt","ID"
"6854",8223,"NS-IBTS",1992,1,"THA","GOV",53,30,51.1,2.0667,"28/01/1992 11:20:00",30,6,"31F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5792
"6855",8224,"NS-IBTS",1992,1,"TRI2","GOV",1,30,56.2333,-0.4667,"04/02/1992 12:45:00",71,3,"41E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5793
"6856",8225,"NS-IBTS",1992,1,"TRI2","GOV",2,30,56.75,-0.5,"04/02/1992 16:07:00",73,3,"42E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5794
"6857",8226,"NS-IBTS",1992,1,"TRI2","GOV",3,30,57.1,-0.25,"04/02/1992 18:36:00",83,3,"43E9","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5795
"6858",8227,"NS-IBTS",1992,1,"TRI2","GOV",4,30,59.3333,-0.35,"05/02/1992 07:43:00",129,1,"47E9","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5796
"6859",8228,"NS-IBTS",1992,1,"TRI2","GOV",5,30,59.6667,-0.5333,"05/02/1992 11:40:00",136,1,"48E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5797
"6860",8229,"NS-IBTS",1992,1,"TRI2","GOV",8,30,61.2,-0.25,"06/02/1992 07:39:00",159,1,"51E9","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5798
"6861",8230,"NS-IBTS",1992,1,"TRI2","GOV",9,15,60.6667,-0.3167,"06/02/1992 13:02:00",94,1,"50E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5799
"6862",8231,"NS-IBTS",1992,1,"TRI2","GOV",10,30,59.6,-1.0833,"06/02/1992 20:26:00",124,1,"48E8","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5800
"6863",8232,"NS-IBTS",1992,1,"TRI2","GOV",11,35,59.2667,-1.4833,"07/02/1992 07:14:00",96,1,"47E8","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5801
"6864",8233,"NS-IBTS",1992,1,"TRI2","GOV",12,30,58.6167,-1.5333,"07/02/1992 11:39:00",113,3,"46E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5802
"6865",8234,"NS-IBTS",1992,1,"TRI2","GOV",13,30,57.3667,-1.2,"10/02/1992 10:17:00",87,3,"43E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5803
"6866",8235,"NS-IBTS",1992,1,"TRI2","GOV",14,30,56.9333,-1.4333,"10/02/1992 13:50:00",66,3,"42E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5804
"6867",8236,"NS-IBTS",1992,1,"TRI2","GOV",16,30,56.3167,-1.3833,"11/02/1992 07:19:00",61,3,"41E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5805
"6868",8237,"NS-IBTS",1992,1,"TRI2","GOV",17,30,55.9167,-1.1333,"11/02/1992 10:08:00",68,4,"40E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5806
"6869",8238,"NS-IBTS",1992,1,"TRI2","GOV",20,30,53.1167,1.7333,"12/02/1992 14:00:00",35,5,"35F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5807
"6870",8239,"NS-IBTS",1992,1,"TRI2","GOV",21,30,53.4833,0.9167,"12/02/1992 17:45:00",24,5,"35F0","N",127190,"Agonus cataphractus",-9,100,2,20190405,10,"0.0135*(L)^2.76",7.76843915405161,15.5368783081032,5808
"6871",8240,"NS-IBTS",1992,1,"TRI2","GOV",21,30,53.4833,0.9167,"12/02/1992 17:45:00",24,5,"35F0","N",127190,"Agonus cataphractus",-9,110,2,20190405,11,"0.0135*(L)^2.76",10.1059601068058,20.2119202136115,5808
"6872",8241,"NS-IBTS",1992,1,"TRI2","GOV",21,30,53.4833,0.9167,"12/02/1992 17:45:00",24,5,"35F0","N",127190,"Agonus cataphractus",-9,120,2,20190405,12,"0.0135*(L)^2.76",12.8491384175718,25.6982768351436,5808
"6873",8242,"NS-IBTS",1992,1,"TRI2","GOV",22,30,52.6833,4.35,"17/02/1992 14:00:00",21,6,"34F4","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5809
"6874",8243,"NS-IBTS",1992,1,"TRI2","GOV",23,30,53.1167,4.6667,"17/02/1992 16:50:00",20,6,"35F4","D",127190,"Agonus cataphractus",-9,130,2,20190405,13,"0.0135*(L)^2.76",16.0257152157059,32.0514304314118,5810
"6875",8244,"NS-IBTS",1992,1,"TRI2","GOV",24,30,53.6833,6.2833,"18/02/1992 07:12:00",25,6,"36F6","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5811
"6876",8245,"NS-IBTS",1992,1,"TRI2","GOV",25,30,53.8667,7.4667,"18/02/1992 11:35:00",23,6,"36F7","D",127190,"Agonus cataphractus",-9,120,2,20190405,12,"0.0135*(L)^2.76",12.8491384175718,25.6982768351436,5812
"6877",8246,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,100,12,20190405,10,"0.0135*(L)^2.76",7.76843915405161,93.2212698486194,5813
"6878",8247,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,110,4,20190405,11,"0.0135*(L)^2.76",10.1059601068058,40.423840427223,5813
"6879",8248,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,120,42,20190405,12,"0.0135*(L)^2.76",12.8491384175718,539.663813538015,5813
"6880",8249,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,130,40,20190405,13,"0.0135*(L)^2.76",16.0257152157059,641.028608628236,5813
"6881",8250,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,140,10,20190405,14,"0.0135*(L)^2.76",19.6628808233692,196.628808233692,5813
"6882",8251,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,150,8,20190405,15,"0.0135*(L)^2.76",23.7873270389112,190.29861631129,5813
"6883",8252,"NS-IBTS",1992,1,"TRI2","GOV",26,30,54.1333,8.1333,"18/02/1992 15:12:00",20,6,"37F8","D",127190,"Agonus cataphractus",-9,160,2,20190405,16,"0.0135*(L)^2.76",28.4252910793869,56.8505821587738,5813
"6884",8253,"NS-IBTS",1992,1,"TRI2","GOV",27,30,54.25,6.4667,"19/02/1992 07:13:00",36,6,"37F6","D",127190,"Agonus cataphractus",-9,70,4,20190405,7,"0.0135*(L)^2.76",2.90271474437031,11.6108589774813,5814
"6885",8254,"NS-IBTS",1992,1,"TRI2","GOV",27,30,54.25,6.4667,"19/02/1992 07:13:00",36,6,"37F6","D",127190,"Agonus cataphractus",-9,140,4,20190405,14,"0.0135*(L)^2.76",19.6628808233692,78.6515232934769,5814
"6886",8255,"NS-IBTS",1992,1,"TRI2","GOV",28,30,54.25,6.8167,"19/02/1992 08:45:00",36,6,"37F6","D",127190,"Agonus cataphractus",-9,140,2,20190405,14,"0.0135*(L)^2.76",19.6628808233692,39.3257616467385,5815
"6887",8256,"NS-IBTS",1992,1,"TRI2","GOV",29,30,54.2833,7.2,"19/02/1992 11:38:00",40,6,"37F7","D",127190,"Agonus cataphractus",-9,140,2,20190405,14,"0.0135*(L)^2.76",19.6628808233692,39.3257616467385,5816
"6888",8257,"NS-IBTS",1992,1,"TRI2","GOV",30,30,54.2667,7.4833,"19/02/1992 13:28:00",41,6,"37F7","D",127190,"Agonus cataphractus",-9,150,2,20190405,15,"0.0135*(L)^2.76",23.7873270389112,47.5746540778225,5817
"6889",8258,"NS-IBTS",1992,1,"TRI2","GOV",31,30,52.7667,3.4333,"20/02/1992 07:38:00",31,6,"34F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5818
"6890",8259,"NS-IBTS",1992,1,"TRI2","GOV",32,30,53.0833,3.2667,"20/02/1992 10:05:00",31,6,"35F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5819
"6891",8260,"NS-IBTS",1992,1,"TRI2","GOV",33,30,53.3667,2.6833,"20/02/1992 12:50:00",29,5,"35F2","D",127190,"Agonus cataphractus",-9,120,2,20190405,12,"0.0135*(L)^2.76",12.8491384175718,25.6982768351436,5820
"6892",8261,"NS-IBTS",1992,1,"TRI2","GOV",34,30,53.5833,2.55,"20/02/1992 14:30:00",25,5,"36F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5821
"6893",8262,"NS-IBTS",1992,1,"TRI2","GOV",35,30,52.3667,3.8,"21/02/1992 07:43:00",27,6,"33F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5822
"6894",8263,"NS-IBTS",1992,1,"TRI2","GOV",36,30,52.35,4.3167,"24/02/1992 12:45:00",17,6,"33F4","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5823
"6895",8264,"NS-IBTS",1992,1,"TRI2","GOV",37,30,51.9333,3.75,"24/02/1992 15:53:00",23,6,"32F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5824
"6896",8265,"NS-IBTS",1992,1,"TRI2","GOV",38,30,52.6167,2.7833,"25/02/1992 07:14:00",40,5,"34F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5825
"6897",8266,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,50,2,20190405,5,"0.0135*(L)^2.76",1.1468087039621,2.2936174079242,5826
"6898",8267,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,70,2,20190405,7,"0.0135*(L)^2.76",2.90271474437031,5.80542948874063,5826
"6899",8268,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,80,2,20190405,8,"0.0135*(L)^2.76",4.19625752046928,8.39251504093856,5826
"6900",8269,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,110,2,20190405,11,"0.0135*(L)^2.76",10.1059601068058,20.2119202136115,5826
"6901",8270,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,120,2,20190405,12,"0.0135*(L)^2.76",12.8491384175718,25.6982768351436,5826
"6902",8271,"NS-IBTS",1992,1,"TRI2","GOV",39,30,52.65,2.3,"25/02/1992 09:46:00",45,5,"34F2","D",127190,"Agonus cataphractus",-9,130,2,20190405,13,"0.0135*(L)^2.76",16.0257152157059,32.0514304314118,5826
"6903",8272,"NS-IBTS",1992,1,"TRI2","GOV",40,30,52.3,2.0833,"25/02/1992 12:50:00",37,5,"33F2","D",127190,"Agonus cataphractus",-9,60,4,20190405,6,"0.0135*(L)^2.76",1.89684227210557,7.58736908842227,5827
"6904",8273,"NS-IBTS",1992,1,"TRI2","GOV",41,30,52.3333,2.7167,"25/02/1992 16:13:00",47,5,"33F2","D",127190,"Agonus cataphractus",-9,110,4,20190405,11,"0.0135*(L)^2.76",10.1059601068058,40.423840427223,5828
"6905",8274,"NS-IBTS",1992,1,"TRI2","GOV",41,30,52.3333,2.7167,"25/02/1992 16:13:00",47,5,"33F2","D",127190,"Agonus cataphractus",-9,130,2,20190405,13,"0.0135*(L)^2.76",16.0257152157059,32.0514304314118,5828
"6906",8275,"NS-IBTS",1992,1,"TRI2","GOV",41,30,52.3333,2.7167,"25/02/1992 16:13:00",47,5,"33F2","D",127190,"Agonus cataphractus",-9,140,2,20190405,14,"0.0135*(L)^2.76",19.6628808233692,39.3257616467385,5828
"6907",8276,"NS-IBTS",1992,1,"TRI2","GOV",42,30,51.8167,2.1667,"26/02/1992 08:00:00",49,6,"32F2","D",127190,"Agonus cataphractus",-9,80,2,20190405,8,"0.0135*(L)^2.76",4.19625752046928,8.39251504093856,5829
"6908",8277,"NS-IBTS",1992,1,"TRI2","GOV",43,30,51.8833,1.8,"26/02/1992 10:18:00",34,5,"32F1","D",127190,"Agonus cataphractus",-9,130,2,20190405,13,"0.0135*(L)^2.76",16.0257152157059,32.0514304314118,5830
"6909",8278,"NS-IBTS",1992,1,"TRI2","GOV",44,15,51.4667,1.7833,"26/02/1992 13:20:00",45,5,"31F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5831
"6910",8279,"NS-IBTS",1992,1,"TRI2","GOV",45,30,51.4167,2.3833,"26/02/1992 17:46:00",36,6,"31F2","N",127190,"Agonus cataphractus",-9,70,2,20190405,7,"0.0135*(L)^2.76",2.90271474437031,5.80542948874063,5832
"6911",8280,"NS-IBTS",1992,1,"TRI2","GOV",45,30,51.4167,2.3833,"26/02/1992 17:46:00",36,6,"31F2","N",127190,"Agonus cataphractus",-9,110,2,20190405,11,"0.0135*(L)^2.76",10.1059601068058,20.2119202136115,5832
"6912",8281,"NS-IBTS",1992,1,"WAH2","GOV",1,30,53.7667,3.4667,"31/01/1992 11:15:00",38,6,"36F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5833
"6913",8282,"NS-IBTS",1992,1,"WAH2","GOV",2,30,54.2333,2.6167,"31/01/1992 15:00:00",40,6,"37F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5834
"6914",8283,"NS-IBTS",1992,1,"WAH2","GOV",3,30,54.6667,2.6167,"01/02/1992 06:15:00",21,6,"38F2","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5835
"6915",8284,"NS-IBTS",1992,1,"WAH2","GOV",4,30,54.25,3.4833,"01/02/1992 09:40:00",43,6,"37F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5836
"6916",8285,"NS-IBTS",1992,1,"WAH2","GOV",5,30,54.7333,3.5833,"01/02/1992 13:05:00",45,6,"38F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5837
"6917",8286,"NS-IBTS",1992,1,"WAH2","GOV",6,30,55.0667,3.5667,"01/02/1992 15:37:00",37,6,"39F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5838
"6918",8287,"NS-IBTS",1992,1,"WAH2","GOV",7,30,55.2667,1.45,"02/02/1992 06:12:00",58,2,"39F1","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5839
"6919",8288,"NS-IBTS",1992,1,"WAH2","GOV",8,30,55.7333,1.3667,"02/02/1992 09:00:00",77,2,"40F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5840
"6920",8289,"NS-IBTS",1992,1,"WAH2","GOV",9,30,55.7333,0.4667,"02/02/1992 12:16:00",83,2,"40F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5841
"6921",8290,"NS-IBTS",1992,1,"WAH2","GOV",10,30,56.1833,0.45,"02/02/1992 15:08:00",84,2,"41F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5842
"6922",8291,"NS-IBTS",1992,1,"WAH2","GOV",11,30,56.2333,1.4833,"03/02/1992 06:27:00",84,2,"41F1","N",127190,"Agonus cataphractus",-9,110,2,20190405,11,"0.0135*(L)^2.76",10.1059601068058,20.2119202136115,5843
"6923",8292,"NS-IBTS",1992,1,"WAH2","GOV",12,30,56.7333,1.3833,"03/02/1992 13:20:00",95,2,"42F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5844
"6924",8293,"NS-IBTS",1992,1,"WAH2","GOV",13,30,56.6833,0.65,"03/02/1992 17:17:00",89,2,"42F0","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5845
"6925",8294,"NS-IBTS",1992,1,"WAH2","GOV",14,30,57.2333,1.4833,"04/02/1992 08:03:00",97,2,"43F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5846
"6926",8295,"NS-IBTS",1992,1,"WAH2","GOV",15,30,57.2333,0.5167,"04/02/1992 11:13:00",89,2,"43F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5847
"6927",8296,"NS-IBTS",1992,1,"WAH2","GOV",16,30,57.8167,-0.55,"04/02/1992 16:20:00",115,3,"44E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5848
"6928",8297,"NS-IBTS",1992,1,"WAH2","GOV",17,30,57.7333,-1.2667,"05/02/1992 06:40:00",77,3,"44E8","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5849
"6929",8298,"NS-IBTS",1992,1,"WAH2","GOV",18,30,57.8167,-2.5167,"05/02/1992 10:45:00",89,3,"44E7","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5850
"6930",8299,"NS-IBTS",1992,1,"WAH2","GOV",19,30,57.85,-3.25,"05/02/1992 13:29:00",64,3,"44E6","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5851
"6931",8300,"NS-IBTS",1992,1,"WAH2","GOV",20,30,58.1833,-3.1667,"05/02/1992 15:40:00",68,3,"45E6","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5852
"6932",8301,"NS-IBTS",1992,1,"WAH2","GOV",21,30,58.35,-2.5833,"06/02/1992 06:13:00",51,3,"45E7","N",127190,"Agonus cataphractus",-9,90,8,20190405,9,"0.0135*(L)^2.76",5.80822048973299,46.4657639178639,5853
"6933",8302,"NS-IBTS",1992,1,"WAH2","GOV",22,30,58.3333,-1.4167,"06/02/1992 09:35:00",89,3,"45E8","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5854
"6934",8303,"NS-IBTS",1992,1,"WAH2","GOV",23,30,58.2833,-0.45,"06/02/1992 13:42:00",125,3,"45E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5855
"6935",8304,"NS-IBTS",1992,1,"WAH2","GOV",24,30,58.75,-0.55,"06/02/1992 17:08:00",128,3,"46E9","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5856
"6936",8305,"NS-IBTS",1992,1,"WAH2","GOV",25,30,58.7,-1.3,"07/02/1992 06:15:00",113,3,"46E8","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5857
"6937",8306,"NS-IBTS",1992,1,"WAH2","GOV",26,30,59.05,-2.0667,"07/02/1992 09:35:00",74,3,"47E7","D",127190,"Agonus cataphractus",-9,90,8,20190405,9,"0.0135*(L)^2.76",5.80822048973299,46.4657639178639,5858
"6938",8307,"NS-IBTS",1992,1,"WAH2","GOV",28,15,59.4,-1.05,"07/02/1992 17:20:00",130,1,"47E8","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5859
"6939",8308,"NS-IBTS",1992,1,"WAH2","GOV",54,30,61.2667,0.6167,"14/02/1992 06:50:00",166,1,"51F0","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5860
"6940",8309,"NS-IBTS",1992,1,"WAH2","GOV",56,30,61.25,1.3,"14/02/1992 12:15:00",152,1,"51F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5861
"6941",8310,"NS-IBTS",1992,1,"WAH2","GOV",58,30,61.2833,2.0667,"15/02/1992 06:20:00",151,1,"51F2","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5862
"6942",8311,"NS-IBTS",1992,1,"WAH2","GOV",59,30,60.6167,3.05,"15/02/1992 12:58:00",166,1,"50F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5863
"6943",8312,"NS-IBTS",1992,1,"WAH2","GOV",60,30,60.6667,2.3333,"15/02/1992 15:23:00",128,1,"50F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5864
"6944",8313,"NS-IBTS",1992,1,"WAH2","GOV",61,30,60.6333,1.5167,"16/02/1992 06:17:00",141,1,"50F1","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5865
"6945",8314,"NS-IBTS",1992,1,"WAH2","GOV",62,30,60.7167,0.8333,"16/02/1992 08:57:00",153,1,"50F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5866
"6946",8315,"NS-IBTS",1992,1,"WAH2","GOV",63,30,60.25,0.5833,"16/02/1992 12:45:00",158,1,"49F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5867
"6947",8316,"NS-IBTS",1992,1,"WAH2","GOV",64,30,60.2333,1.35,"16/02/1992 16:00:00",125,1,"49F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5868
"6948",8317,"NS-IBTS",1992,1,"WAH2","GOV",65,30,60.25,2.5667,"17/02/1992 06:15:00",103,1,"49F2","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5869
"6949",8318,"NS-IBTS",1992,1,"WAH2","GOV",66,30,60.3167,3.1667,"17/02/1992 08:45:00",166,1,"49F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5870
"6950",8319,"NS-IBTS",1992,1,"WAH2","GOV",67,30,59.7167,3.1833,"17/02/1992 12:13:00",154,1,"48F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5871
"6951",8320,"NS-IBTS",1992,1,"WAH2","GOV",68,30,59.25,3.3667,"17/02/1992 15:08:00",174,1,"47F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5872
"6952",8321,"NS-IBTS",1992,1,"WAH2","GOV",69,30,58.9167,3.4667,"17/02/1992 17:28:00",181,1,"46F3","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5873
"6953",8322,"NS-IBTS",1992,1,"WAH2","GOV",70,30,59.7667,2.55,"18/02/1992 06:15:00",120,1,"48F2","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5874
"6954",8323,"NS-IBTS",1992,1,"WAH2","GOV",71,30,59.7667,1.3667,"18/02/1992 10:12:00",112,1,"48F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5875
"6955",8324,"NS-IBTS",1992,1,"WAH2","GOV",72,30,59.7167,0.6833,"18/02/1992 12:57:00",123,1,"48F0","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5876
"6956",8325,"NS-IBTS",1992,1,"WAH2","GOV",73,30,59.3333,-0.35,"18/02/1992 16:52:00",135,1,"47E9","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5877
"6957",8326,"NS-IBTS",1992,1,"WAH2","GOV",74,30,59.3333,0.5,"19/02/1992 06:16:00",131,1,"47F0","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5878
"6958",8327,"NS-IBTS",1992,1,"WAH2","GOV",75,30,59.3,1.6167,"19/02/1992 09:39:00",117,1,"47F1","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5879
"6959",8328,"NS-IBTS",1992,1,"WAH2","GOV",76,30,59.1833,2.1833,"19/02/1992 12:15:00",123,1,"47F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5880
"6960",8329,"NS-IBTS",1992,1,"WAH2","GOV",77,30,58.8167,2.8333,"19/02/1992 15:47:00",125,1,"46F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5881
"6961",8330,"NS-IBTS",1992,1,"WAH2","GOV",78,30,57.7833,1.4667,"20/02/1992 06:14:00",92,1,"44F1","N",127190,"Agonus cataphractus",-9,110,2,20190405,11,"0.0135*(L)^2.76",10.1059601068058,20.2119202136115,5882
"6962",8331,"NS-IBTS",1992,1,"WAH2","GOV",79,30,58.25,2.65,"20/02/1992 10:24:00",74,1,"45F2","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5883
"6963",8332,"NS-IBTS",1992,1,"WAH2","GOV",80,30,58.45,3.8,"20/02/1992 14:00:00",159,1,"45F3","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5884
"6964",8333,"NS-IBTS",1992,1,"WAH2","GOV",82,30,58.0833,4.45,"21/02/1992 06:15:00",118,1,"45F4","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5885
"6965",8334,"NS-IBTS",1992,1,"WAH2","GOV",83,30,57.75,4.5333,"21/02/1992 09:05:00",89,2,"44F4","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5886
"6966",8335,"NS-IBTS",1992,1,"WAH2","GOV",84,30,57.7167,5.1833,"21/02/1992 12:15:00",108,7,"44F5","D",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5887
"6967",8336,"NS-IBTS",1992,1,"WAH2","GOV",86,30,57.1667,5.8167,"22/02/1992 06:15:00",61,7,"43F5","N",127190,"Agonus cataphractus",-9,0,0,20190405,0,"0.0135*(L)^2.76",0,0,5888
