"","Year","Seascapenr","Limanda limanda","Merlangius merlangus","Clupea harengus","Gadus morhua","Sprattus sprattus","Hyperoplus lanceolatus","Callionymus lyra","Scomber scombrus","Myoxocephalus scorpius","Platichthys flesus","Agonus cataphractus","Pleuronectes platessa","Eutrigla gurnardus","Amblyraja radiata","Squalus acanthias","Scyliorhinus canicula"
"124",1989,7,76.3166635882003,9.57369688862342,10.7659909017469,13.060371345,1.75904376641867,0,0.0135766961856729,0,0,0,0.00339818957698732,7.5677878330233,4.70084306553239,3.09750736037917,0.526401275428223,0
"125",1989,8,74.782281517111,81.9466750369108,137.864585932727,25.752335188,17.5656771315746,0.00430932863816294,0.233671888455511,0.0102460492422672,0.132125017251234,1.11456104223232,0.0718720659101038,17.6060894150229,1.25735411300798,0.333595657640941,0.212399361701513,0
"126",1989,9,94.557677694037,131.795427872583,122.34864163451,36.1698517536364,57.5012005678381,0,0.181924704726375,0.00976033514283744,0.057759182864244,0.16291467258912,0.00233620698501305,18.3973539301645,13.146985675421,0.190317780026654,2.6791092720466,0
"127",1989,10,29.6215992417681,60.912145309468,30.4346829353726,38.5172900863158,59.1295828831732,0.00715783390439104,0.0313454191031658,0.0755882423047713,0.385215105570799,2.86844012191818,0.0249832736875424,13.483755898828,1.32736967239146,0,0.330402478456994,0.00151192979585999
"128",1990,1,12.5870119119421,380.01714284521,242.792324286951,23.796930325102,11.0038772879503,0.00797778420532613,0.117958296806519,0.669845789468446,0.0554769474063011,0.0206736139413563,0.00136830902918987,1.9199017366963,4.37844557520464,1.72447437680041,0.865182338449882,1.05515322216022
"129",1990,2,2.18567105432905,108.366540844471,19.6587143348203,26.2634372538462,1.80157020094258,0,0.0018304032658676,0.00881094325158946,0,0,0.00320953785006535,0.55293282866252,1.50845645988317,2.23133424275968,0.825958601979875,0.386622277302898
"130",1990,3,12.3459082224375,51.3762558890671,82.1743857195879,22.1932793705882,0.00113955181523384,0.00174657361159357,0.00340488433225253,0.379772675062202,0,0.134004193477405,0.000505027663696081,0.965234808934594,2.91801137619961,5.9948541532756,0.0246822624252553,0.0133632658161796
"131",1990,4,29.7175806414619,177.486961578909,123.393278249846,12.0113303089189,2.54443948984294,0,0.0931614309450609,2.94568450346172,0.10855204046724,0,0.00732862952846683,2.7125683471563,27.9336841182624,3.90873477828753,0.479330671343987,0.026139077940625
"132",1990,5,30.9233759879459,156.269994495784,189.678794789442,31.9169134483333,1.72944131485095,0,0.150766523457564,1.52301595168496,0.00955784256459014,0.00937969521413392,0.00581321107065279,5.60112023200601,19.3289864722113,3.92977678125139,1.04071738614358,0
"133",1990,6,92.1794904817602,24.1038080016648,24.3907075888924,24.8932093687097,1.96665446365903,0.0176342989192099,0.14845783998426,0,1.51454657518294,0.696307132903721,0.121269326292432,22.5172545813264,0.179131390946766,3.72897881709398,1.0127738976471,0
"134",1990,7,83.8663840684871,93.2101941162292,3.65291152407686,12.035879246,6.02901588883435,0,0.0682846201577389,10.0397274955529,0,0,0.00022936174079242,4.50150745048244,19.6796652925096,1.5193033259304,0.998961632445885,0
"135",1990,8,70.98601120159,77.87665297556,291.096368210215,30.300472185283,2.92136633842542,0,0.194812935537002,0,0.0429319138648427,0.425222824906838,0.00865281516385657,15.7754025473527,2.87655205836646,0.170372311686366,3.12688642682782,0
"136",1990,9,67.5044616162517,202.388731055382,12.7356218775787,18.6696777,230.747619589811,0.549577165462847,0.1854800855626,132.398061391183,0,0.185534682703639,0.00082934706982009,5.67261161891545,13.7490217980496,0.652333015039863,5.33506601682982,0
"137",1990,10,40.541806690747,54.2144128029499,171.846257657185,35.7065853353571,12.4257116948186,0.00492104352298984,0.130920678205862,0.091486215412802,0.138361385515557,2.28003949388122,0.0862546891430278,11.457634167161,4.89055780022804,0,1.84637325839748,0.584973106630437
"138",1991,1,4.71832880081748,398.447404243703,434.011744594278,19.1006586046809,0.75768350773148,0.00721092167902147,0.0708712848046891,0.30525428466083,0.0339909833514975,0,0.000795689885639999,1.06086707232267,2.76276756175309,0.973522868440379,0.3068803762951,0.469928229627848
"139",1991,2,1.85634571410122,188.069206896873,128.483832780145,21.264775405,0.267903750211782,0,0.00636560895760836,0.0600673894147047,0,0,0,0.551830236700857,2.1299135927657,0.618018058791928,0,0
"140",1991,3,22.6106021170464,49.6379947626857,132.134736129718,25.1183500996154,0.00158859534427033,0.0021913688845524,0.0502961355396188,1.61312002122168,0,0.0131165192388637,0.00198038697884221,1.18267508952569,3.39141530514947,5.32124089002411,0.191867648894864,0
"141",1991,4,15.3217253364573,214.882121718467,35.6595950056358,5.57910068970588,1.96505873787659,0.00361825540864847,0.0278263970583706,0.00587802984272803,0.00376202961324497,0,0.00851848775159813,1.58147841820455,37.3229309556474,3.67716127621606,1.1645854769731,0.209653197980064
"142",1991,5,32.7169189214974,214.45855629663,195.126126599542,28.4003602115217,0.54366148723416,0.000178372513311362,0.162200601185711,0.0498126067252103,0.0311373351842604,0.00827017590679622,0.0139805556100275,2.61134635273818,38.0186595332853,2.95465626326559,3.06921483573818,0.117726963390769
"143",1991,6,39.2185131402847,33.2224442853167,89.3625253127904,21.5686044664516,5.4245182855094,0.0318140797660118,0.0745984908141116,0.0121883482604869,0.780088432397102,0.851314196438208,0.135502730672558,12.9646592984915,0.0725428962197808,2.54210771265552,0.365325079566254,0
"144",1991,7,44.4057215142148,106.453247954191,1.30670723751632,8.54764200823529,1.59239526304601,0.00476874252538853,0.0555668074765008,0,0,0.165392415741449,0.00377915835810935,1.88360845587031,5.43280097793822,0.953703428931986,0.356111988127001,0
"145",1991,8,71.5879167863658,225.984513770718,124.60755640756,34.134406135614,20.5408022678933,0,0.315334498319819,0.0137497957390689,1.25688984791888,2.44235752567197,0.070829557652574,6.96053277693478,0.827131973993062,0.51138944806142,0.644430000433373,0.00620933851155568
"146",1991,9,36.9146113004717,378.907057993706,67.4772810259562,11.45269427,9.50921639921722,0,0.201212857361596,0,0,0,0.00294919613793547,3.72329050293854,4.41299390315626,0.0926366985098699,1.01884144694721,0
"147",1991,10,25.7228145008089,48.3000608725557,148.526766495903,17.177753107381,9.89054959348386,0.015921568190048,0.103857457640107,0.00795831722027092,0.597841982038328,2.23699819087373,0.0497208135752267,2.60654661515606,0.261361614911856,0.113109690622299,3.91561323487458,0.662565574105505
"148",1992,1,20.4956542553361,551.777300825991,73.1396118893149,16.2691435130769,2.41077900018143,0.0470793053535056,0.0794447686676613,5.00176319910364,0.108018614345456,0,0.00201796788874306,2.30394841433577,9.14678982396142,1.18645357452182,0,0.399339777114675
"149",1992,2,2.13586654551493,90.1564449092736,0.736310272734165,9.226001142,0.124899010996403,0,0.0298894831122805,0,0,0,0,0.163617947669309,1.20298043346082,3.17259970937331,0,0
"150",1992,3,16.4069254074108,69.6451108704376,44.1403267454791,20.4741056394237,0,0.0324407572424013,0.110832269194056,8.17308043449052,0,0.0089865191253369,0.00232547649279925,0.82821367562941,5.21384227646352,6.44745318226106,0.106430130412966,0
"151",1992,4,25.1628984663216,122.332904931794,19.6974043672753,13.1983538058065,1.52662342095341,0.00463960371771743,0.0495956178294729,0.208019474351079,0.0849167449517864,0,0.0100337765173625,2.60638254282389,32.1861218458171,5.08786444531907,0.860666955849504,0.128204248391831
"152",1992,5,37.5073643548468,250.937938985298,288.345078917158,14.3833882423514,7.01049275669972,0.000979557662967881,0.22832586990337,0.0619804011055517,0.0499444065024229,0.926875391679348,0.00321728984337036,6.91656928639933,28.0916965800777,9.96529313924605,0.685207297700023,0
"153",1992,6,77.4678902132227,9.83690069586235,21.9797069688334,6.28419292340741,3.7224145687722,0.0331447164590694,0.155563241546393,0,1.47565092268932,2.01247170394482,0.576608503128322,21.0081361334914,0.119077392708307,1.32548618669848,0,0
"154",1992,7,99.3281249541739,28.7101117396083,53.511861788989,19.7706049585714,0.435101477306528,0.00856874863683038,0.142268214086756,0.0385307775313686,0,0,0.00718216248099856,2.98099989763609,6.87288100903644,5.7248841292336,0.596169594438713,0
"155",1992,8,83.8595197289112,189.468984858147,69.0488724783032,23.7190882053929,9.54207547947485,0.00455652850334537,0.213103905670796,0.00484383073545779,0.827181534922976,1.12689598425381,0.193209410020493,12.3302012431482,2.09532557118537,0.325710408161688,0,0
"156",1992,9,140.083987025056,30.6889210488922,62.3191628847083,6.129266555,44.4139266245897,0,0.314826515895206,0.0180836347457091,0.0154320627831267,0.0530204628394877,0,6.79511974850591,19.2044510799131,0.427652896957204,1.09915989325356,0
"157",1992,10,22.369418501407,57.8520027928896,185.667159793405,12.9183939478947,24.1001395913685,0.219294794123959,0.0592403028305041,0.222944633363687,0.079487612612843,1.68469901903944,0.0121060505699904,3.42673719513416,0.399739291146635,0,0.129126304373487,0.213826653917636
"158",1993,1,17.3353969623726,298.7507390161,94.9670795958771,24.5702474980392,3.50855663110064,0.00240502951118643,0.054262734648877,0.00338870524142879,0.0787586202761821,0,0.00500895558145505,2.28018550509158,6.56069430835974,3.78015427264278,0.758584676317676,0.371905795385757
"159",1993,2,0.0497911629299235,127.546676929873,3.8248942490433,26.5031173571429,0.0186238928483371,0,0.00545094150486579,0,0,0,0,0,0.02600687193236,0.806714281672389,1.46249473468704,0.121498395394706
"160",1993,3,29.3362431541315,51.5800648600296,84.5358051692344,37.6194292041207,0.190319365851738,0.0144111398667985,0.239574606710345,0.277993613516827,0,0.0177551634685407,0.00473443571533812,3.38145226504232,7.33615583861421,14.9411280711357,0.017650798522085,0.111622921032105
"161",1993,4,40.9495676955533,254.85355910939,66.6797152702731,9.463704651,1.34371536137092,0,0.0689836110665255,0.0707967871080179,0.0933639955493249,0.0725564989936358,0.0277166323868028,5.19875978875052,34.4835555695256,7.32784497173176,0.888581496097628,0.0808086045592133
"162",1993,5,61.5832563643229,196.0168216976,353.477277479535,30.6410069417647,6.00015960433252,0,0.172047350026605,0.304110504406738,0,0.00864357296770162,0.00336471534750564,3.73733659320852,36.8059604907843,13.4477710377548,0.868274165454355,0
"163",1993,6,58.8879413413526,1.84107930788541,39.9541254475364,21.0271331473077,2.12179532904857,0.0442664323920227,0.15476606341415,0,2.16751777808873,0.626114767621365,0.146814984022883,8.12195474485127,0.092295624829749,2.54238784017818,0,0
"164",1993,7,112.822991911404,9.66604211339263,154.967554106241,15.5776092324545,13.3439729579864,0,0.0610076801804559,0,0,0,0.0018374472921465,2.31564967268704,3.02391210188734,2.99536662430265,0.316010276631064,0
"165",1993,8,71.9973258584218,51.2365624703171,91.3612336835712,9.06715145178571,47.5498561569405,0.00101337788925471,0.174515943366876,0.00211474252688113,0.0872576139740531,0.289342779076235,0.0419478374758449,11.8449956997142,2.18916809667027,0.773580688162118,0.313057739352298,0
"166",1993,9,87.5239477507594,40.5456253450215,412.757338456889,12.7396058218182,51.144905928074,0,0.242957478134532,0.0827598419587971,0.0198270841499289,0.3802954147496,0.00616365717755696,4.98643960842697,2.80245825609587,0,0,0
"167",1993,10,18.8941862164274,43.8369863963783,181.730191048008,14.32776941325,37.0940488435603,0.0280934756991449,0.039454097872183,0.127604389172858,0.0230879913557331,1.23292012335154,0.0064286163580573,3.81600222541281,0.407725010866491,0,1.05450794442006,0.113064165781404
"168",1994,1,7.72279651437914,187.929809183621,73.7605666920535,15.9404924470833,4.27641639445936,0,0.0977151260825646,0.0534987474433869,0.164084397433505,0,0.00335198330999487,1.59513616173973,6.02057448567619,0.923412622444439,0.42656059170908,0.446772223547559
"169",1994,2,1.45316759538386,233.025849353007,36.7603088061118,15.8925147854545,0.729309086404168,0,0.00193757328753601,0,0.110385874833593,0,0,0.0611585106492907,8.33938746837544,1.36453245872999,0.848217514835814,0
"170",1994,3,13.7274728380722,21.0104081843451,44.5908779944053,24.8132017498852,0.103772416755069,0.0062240819661958,0.0504842136660147,0.722264522792738,0,0.0153953873671257,0.000449693770121653,1.70422152359299,2.56998895794724,5.74538678335445,0,0.0518655184303856
"171",1994,4,13.7527309175953,100.439242771503,494.219372450892,9.06357823195122,3.10797191326411,0,0.0327109619335129,0.215583235661763,0.0271175189640154,0.0137308228183602,0.0069084203967311,1.70333649533326,24.1964144291436,1.30342701475788,0.630264603263666,0.130400955880361
"172",1994,5,49.4929681519754,381.136512840516,303.551345500543,37.4190030967949,9.56472895991951,0,0.0566408917327011,0.0172893531460616,0.125181361355101,0.102723304663355,0.00807422665513997,3.96429913406268,37.444754932404,4.32189257055077,0.663803684342674,0.0352095526331513
"173",1994,6,40.0849819709637,1.6000962007713,17.7833798220868,11.1464349906364,1.68496233577072,0.00772019589856982,0.115756710074869,0,1.22918060417236,1.19218270826313,0.200346519956975,8.17921076596632,0.0116203268085302,0.402618841987817,0,0
"174",1994,7,55.4457411706826,4.80513475900267,46.5295241862367,4.761547413,15.681644460991,0,0.0246019871789835,0,0,0,0.00291284543131518,1.74933367527587,4.38927367036853,4.2977849933608,0,0
"175",1994,8,55.5265332255812,3.31523315271839,72.1740581545859,7.15854759469444,55.7085594869039,0,0.158385371628793,0,0.242123131986024,0.552527761414309,0.016087420178405,6.07912177048745,0.511252786698473,0.327683508045684,0.781436728267907,0
"176",1994,9,68.7529764110629,75.2940799841706,44.276190954548,26.811154197,20.2797106333463,0.122122169510726,0.0940485759501321,0,0.0736116662636607,0.165428903562898,0.00229974946120994,3.3834646059503,7.36439864084221,0,0,0
"177",1994,10,10.5109262783187,43.7499671269422,212.493526939991,10.5595609730556,13.9758454199118,0.254446538885278,0.022695015102172,0.0933728447708961,0.0114190259240623,0.898655893296188,0.00657808576776558,1.35901367066275,0.146356902859437,0,1.87752497337359,0.779871789258791
"178",1995,1,2.87010254760027,270.765755698228,42.0830559299019,20.6984829183721,0.377997526071018,0.00518935797308153,0.0157168724625096,3.19536754610846,0.0285947886044244,0.0382871234274214,0.00192785890476175,0.692143737889843,7.27434585927407,3.00104869757219,0.737871921043853,0.0824994947862896
"179",1995,2,0.835733015671871,80.9660492652057,10.7400770757881,26.1053958288889,0.178573503283857,0,0.00712928550628347,0.032389546236441,0,0,0,0.171436174343804,2.59128186445002,0.164482739150174,0,0
"180",1995,3,23.3956470060569,37.4467403401079,62.6839195481182,50.7633494766415,1.41677619439403,0.00793595203780723,0.0644200724814704,0.0264041313185753,0,0,0.00529337456115315,1.49524475450967,4.52052698973411,11.097318109545,0.113293895556797,0.0304617013196311
"181",1995,4,10.3918751877532,123.249336277483,53.0879736976379,6.50508707242424,1.78120884167112,0.000316958139064215,0.0830740312469988,0.386463234034564,0.00467638266155355,0,0.00626829353402616,0.89587845872143,28.3770709422796,2.29814498404001,0.462194514916125,0.0693363418275133
"182",1995,5,31.4220039525346,277.797872374896,812.621243048425,23.5537090181,2.0307368136032,0.00299852249034908,0.275329143945221,0.132090521473837,0.0314597521732674,0,0.0142002901558477,2.21556783375937,45.9938938058209,8.54174443646076,1.30918740625172,0
"183",1995,6,102.194926890897,2.44508102146604,26.2286709799551,7.25004201958333,13.7821550683725,0.0080125680493354,0.0827523235441045,0,1.11536739209165,1.1457989432467,0.349339778016346,9.94907787047215,0.0181897260429711,1.87626365708138,0,0
"184",1995,7,78.505814818467,9.81713635174542,12.6908788150478,7.70588182285714,15.2968094994054,0,0.116754868668886,0,0,0.0271734351223304,0.0188693138669191,1.44637977969569,3.06589578281862,8.53368317838417,0,0
"185",1995,8,56.1184886008002,27.1066522520366,44.0836036914546,26.3608927545429,32.4102155877751,0.00361493734294443,0.104941373944914,0,0.21223292876049,0.269735513814448,0.0824055212208193,7.59676405187014,0.874112928010832,0.860167934611353,0.204934200676115,0
"186",1995,9,123.419352558144,24.5257146101658,101.138203419507,12.789385735,112.229561334931,0,0.182413112721022,0,0,0,0.00534190507190197,5.85446192308974,6.11942338940549,0,1.39106238702366,0
"187",1995,10,21.2377281473152,62.8748930898209,97.3029399483156,12.439137372,8.15337061482454,0.0367206289063846,0.14147434172217,0.041974252405187,0.0626568954416103,2.111803841296,0.0525487186516478,4.28593873987383,0.852162311079603,1.04218586985556,0.68585388658137,1.22414987018551
"188",1996,1,4.52606184665796,253.826643280227,46.1733401117115,15.3424026647059,5.73498984385428,0,0.0262183616070345,4.88815636647686,0.0618561788077181,0,0.00454001460051214,2.57700965905171,4.42782331874766,1.77979596841525,0.516366070974727,0.696707097040777
"189",1996,2,1.08875179972649,153.038984073285,8.94301533228225,19.554473043,0.396881184033542,0,0.0160764770563624,0.151742091631747,0,0,0,0.366708525071427,4.50789778402093,0.421844245962692,1.77125417907991,0.16367685664994
"190",1996,3,14.5194658048882,22.4388191947288,116.900965291657,42.7555146605556,0.944785626866082,0.014701496844447,0.00319894887936444,2.41544879132573,0,0,0.00184410283441262,0.500565751103077,6.35196193243045,10.0580210949198,0.152527291732893,0
"191",1996,4,19.6399782518868,147.563698653356,159.059574616892,5.42178784818182,1.91135404413952,0,0.0621414871864081,0.295509700043895,0.00683346323504873,0,0.00885325254428739,4.03245804089263,36.4540556610566,0.583448021348004,1.2191651456226,0.0275739789627988
"192",1996,5,43.1261619772727,183.445493498684,45.0314568887206,26.4272678122581,4.64318218333537,0,0.151715385363236,0.795814587419595,0.0253552279062358,0.0253322802723431,0.0294001700386358,2.28445044122056,56.985763658387,5.42273773287376,1.22979744718844,0.140753800286416
"193",1996,6,5.42571439333621,2.06200671297353,122.075384409505,20.7486189543125,13.7902751090424,0.0155241937338122,0.0462100169926484,0,0.343530177459997,0.535449345270306,0.0228633788849381,7.66711039556621,0,0,0,0
"194",1996,7,57.1893070740152,9.09181272186537,33.7575407080805,5.85655375,14.5176136148409,0.00842652453776594,0.0237951150168982,0,0,0,0.0126023193482199,2.04199454591045,1.47317136104468,3.15742742946456,0,0
"195",1996,8,61.9477236584485,8.80024839014456,55.1046472618138,17.6382528629412,6.20866947878923,0.000137866216107556,0.0854292029222464,0,0.0647083419975897,1.0609469812763,0.00780729088124507,5.45000119589011,1.36716420695113,0.145475439658234,0,0
"196",1996,9,63.5458023648138,551.094638209565,3.86904765191536,11.2805054,12.0005508293988,0,0,0,0.334553249581218,0,0,2.98101819150649,0,0,0,0
"197",1996,10,19.5639402042329,62.0597870058,10.115151185402,10.203532090625,9.19830235653395,0.0744498457253755,0.0647235449107584,0.0449163294148145,0.0281469666850599,0.666667087064388,0.0251924991287173,3.27973718480619,1.40173577252164,0,2.03060814260705,0.546918065283307
"198",1997,1,13.0223410183276,175.50890718301,78.6888082764671,13.7345455944681,34.662338107679,0.00528141057385432,0.0207726110523529,5.44537087156611,0.0840740865470044,0,0.00757203950289205,2.04490938091715,16.3807018196204,1.94861672840605,0.396569357101843,0.359268613364287
"199",1997,2,0.41470767130748,68.2835444683244,9.94157774037945,14.624181696,1.9959713311859,0,0,0.338529667999164,0,0,0,0.198695068500754,8.98763087678709,0.115206954558103,0.697406004673597,0.315224695896908
"200",1997,3,23.8652822787887,28.9140682735837,115.352216949209,33.2917127373231,0.0485037061535904,0.00410628898604183,0.014194084808136,100.422511581417,0,0,0.000802786768622926,0.571036419198033,3.68851155703108,10.826988072319,0.152049444735429,0.0074961474443506
"201",1997,4,12.1393396597879,171.63182078545,45.1558132681881,6.91892544568965,4.43653375623784,0,0.0320222491038552,0.860333265761697,0.00513336149985131,0.0408146967497334,0.00850862976490676,2.23865790568865,168.716183655227,0.767620354443545,2.73012826380121,0.477084980659643
"202",1997,5,24.4023035513883,157.065964227685,64.701549398314,16.2659783915,0.0568509609539854,0.00266009346068401,0.0585184194131704,0.00692301528793208,0.0114606467563145,0,0.0138633530019466,1.29981779700544,33.9434290072461,3.15853587713554,4.18705475979422,0
"203",1997,6,28.3430803758401,0.44662997272564,125.382951663423,5.19462727815,0.929598348282246,0.0231343907443675,0.0122305967203117,0,0.160944567950782,0.256158555282473,0.125220567783223,6.80408056193453,0.000941396221021632,0.0499941563105291,0,0
"204",1997,7,30.3430238856576,3.51126250680671,8.58197733918412,36.0210752507273,12.1234190201063,0,0.0232623596985413,0,0,0,0.00664755321623154,1.5295952324322,0.622730715803156,1.74210685351404,0,0
"205",1997,8,46.1895642030667,0.836036186467572,43.3583063873697,8.96766401786486,8.83707134439596,0.000348462206914279,0.00973694424012696,0,0.0357093252412208,1.29744201834199,0.154253639461168,8.49720043478755,0.414042706697912,0.17491261682325,0.0120355320184406,0
"206",1997,9,62.1258560960485,13.4914493163735,554.105167342164,19.1397522911111,24.3270744928893,0.0142379511466682,0.026327482057354,0,0,0.0872556320491818,0.0109967002248046,4.00544854993823,5.77815977035495,0,0,0
"207",1997,10,26.1295124209564,36.40319673799,154.891996451194,11.3800412371509,13.5611938168905,0.175132495909443,0.0722191783785381,0.278909634811205,0.0974963164847159,1.57460628166604,0.0736324938168182,3.15610002086872,0.535799277076557,0,0.474747734358324,0.861728031712454
"208",1998,1,20.700376201803,137.637292372246,13.9868122656859,19.2818521770833,3.66982593024152,0.00193267045120665,0.0316507664785282,9.71253276666082,0.154774093635491,0,0.0138628092305966,4.14958928405691,9.99819443740423,1.92832303458781,0.528483738045849,0.902218296797738
"209",1998,2,0.66047871108029,128.276776390195,5.22946799769043,33.894330366,0.00963021199633601,0,0.00329061050422668,0,0,0,0,0.314900912545113,5.01610933655087,1.08412294881308,0.399368499508048,0
"210",1998,3,27.6941775988071,17.0185096704117,40.3331799787326,38.8163468683333,0.162405999622891,0.00183320341329528,0.00255677106807586,5.09577395261889,0,0,0.00110005579556171,0.610762781672978,4.46716606118639,9.39704783750707,0.0373913841916779,0.00535405297960776
"211",1998,4,15.0564114077952,138.781041695307,167.65236739941,11.4648568516216,1.81046955954282,0,0.0511525286792319,4.41951851173156,0.140320985622134,0,0.0145491045060125,3.47478840643459,75.5732380853797,1.39642583424269,1.2353430086252,0.354642328921055
"212",1998,5,25.4194034127982,107.039420934697,214.168870914116,14.0327309527273,3.0424152305007,0.00605986630043862,0.0401707030253885,0.36453090360182,0.0102625171462041,0,0.0118747517637319,1.70201264554969,62.4745457128821,3.49084292418832,1.2282493685038,0
"213",1998,6,70.5074263919095,0.318028419545886,47.6860557145205,7.32761793666667,3.44873167553961,0.0113006118883983,0.00596725202774241,0.0131151073783547,0.450048552779002,0.371063790424142,0.237063403940903,4.97713164279401,0.0563498669815531,0.442735499761513,0,0
"214",1998,7,40.4020254792394,2.48273600370884,25.7663086066232,14.78702515,9.68906859940052,0.0635930610486061,0.00438920231731472,0.0154708636979255,0,0,0.00274313199774208,2.1636056866648,15.3988258429106,0.233731635727212,0,0
"215",1998,8,57.0767254376295,0.602234983252729,238.44006341247,14.0451844641176,58.7737987007178,0.00573852064940593,0.0198504170781498,0.00994359234086816,0.697637918876088,1.73680462322605,0.100654473145122,6.62067311138305,1.55249794853693,0,0.307306923924169,0
"216",1998,9,44.4207554768914,31.030467842225,73.7907707526307,28.0973431,176.697016873312,0.0314510019309833,0.173184865211085,0.0373007663878775,0,0.0781730080384444,0.00325864681596572,7.83980871624208,5.38846253951155,0,0.628324574978293,0
"217",1998,10,18.8229267265796,50.7267036854789,158.055823088148,22.137597436,79.6506048736824,0.0491431685962427,0.0417844432566642,1.07732624404934,0.513927557516072,1.86090669715238,0.0214777216974386,5.39052307736254,0.723885827199323,0.584437901541342,0.343985491889182,0.555241098273461
"218",1999,1,17.657366668696,117.775681665156,63.1942894779495,14.7546058344444,24.2125924045788,0.00424828688255231,0.121022085257402,2.91991196775087,0.16247868826141,0,0.00519598227925845,2.17507817993133,20.7212519594774,0.955953892070331,0.624063309412085,1.50063328718087
"219",1999,2,4.04697495625721,91.449348240605,126.293891364096,26.6874061,0,0,0,0.0148761243217217,0,0,0,0.332033248877159,36.8337001985977,0.318390626230336,0.240195421497703,0.466396815342962
"220",1999,3,26.9174797538018,18.8323429255778,150.590193503753,22.5610482686667,0.240320036619849,0.00325467845359571,0.0168701919231795,24.3703770408575,0.00964147984730182,0.0130883448073773,0.00539497177191803,0.828260246283704,4.83666973192362,3.79034518633943,0.466909443081682,0.195299128206395
"221",1999,4,9.49523406730597,122.934624751089,26.6182368884842,4.86944266428571,10.7559963389232,0,0.0192121594334362,0.220971628179317,0.038965243152444,0.016793227480106,0.00779642241795978,1.00448100357318,93.376310691504,0.96285392153547,0.239716606566518,0.981384978716809
"222",1999,5,14.6068208445671,162.706434475054,312.519287816915,17.6189725457895,1.7508722282776,0,0.0964270990306811,0.0993914858544567,0,0,0.00484228582905414,1.47369353036833,227.724013992219,7.65701725805165,1.92085078354659,0.145988793871121
"223",1999,6,40.398143565922,1.09120562925741,29.6978100094776,8.83608175807692,18.7006988819039,0.0198845023855168,0.0573065215117721,0,0.265323541113943,0.361111991040295,0.211162991973749,27.5199887790546,0.041467473822683,2.08678615992785,0,0
"224",1999,7,41.9602301436679,2.83450080406928,6.85101304142739,7.74967743263158,4.20932202494423,0,0.00418978537177764,0,0,0.0452580572854152,0.00352221509239818,3.0372507120124,28.0243890389621,2.32354403735516,0,0
"225",1999,8,42.118415780252,4.30357052218146,31.0919359685582,20.9816919361111,53.2583220666853,0.00164094904980352,0.117383006068856,0,0.136501819054226,0.349780880292803,0.0646346309602252,9.79007578424395,1.64255862322811,1.3572403533143,0,0
"226",1999,9,65.5083641030192,122.240534197582,93.0109884403914,17.38006307375,12.9471691265707,0,0.269440915473899,0,0,0,0.000948421136052785,2.95001016549623,9.59209505100006,2.62529347601052,0.658896708549358,0
"227",1999,10,17.0931705807655,74.6349304192493,380.155709476091,20.5756155083333,22.0960702264198,0.0692514388405229,0.0576910817484269,0.0884894317192674,0.127500480417647,0.412264168546248,0.0329125551761352,1.60265022302263,0.757793975492913,0.0202058369596261,15.9445078001056,0.908234634762171
"228",2000,1,14.469088279471,190.72457502714,65.1667554318041,17.8951547654,4.55658857847659,0.00289687076861088,0.105536930281547,17.6767379008114,0.124431806306074,0,0.00215711878257997,1.82627252278243,21.8987634228771,1.66166865951153,0.229576400458672,2.94007858067038
"229",2000,2,4.2239391094534,53.7505585445745,11.0076252279215,6.24567285,0.050489636192487,0,0,0,0,0,0,0.482024148481145,89.374744934285,0.319792451380069,1.07885793007027,0.25517346918458
"230",2000,3,24.7718053322654,36.3246495629225,99.2724815396076,35.39435543325,0.265798846650349,0.00819063930499782,0.117485314308999,85.9360326075902,0,0,0.00550989937173123,1.3099679383085,6.93695119968323,9.81364197227972,0.252860278965244,0.799080176703766
"231",2000,4,14.7589043052684,254.564760335862,20.6595231399161,2.46706543805556,1.22385157381605,0,0.0838440830837811,0.0337905622180626,0.0667075463137926,0.0637786468207764,0.00827826744981776,1.16909818739008,70.9172189078549,1.0496065613258,0.25156495788114,0.610221704144894
"232",2000,5,40.1486558475748,197.51084655967,256.515098339031,7.23919311913889,5.43415280158061,0,0.151287999740994,0.00800963910931917,0.0287211524973832,0.0502330330298335,0.00660094051798799,2.51005816663042,102.52224092273,6.93826823100784,0.217992687515016,0.168628580227721
"233",2000,6,32.5937609896832,1.40295020140065,45.5202695236513,11.8906608313043,7.10868208473702,0.159380594609339,0.11587029835072,0,0.104554929985714,0.340460711417207,0.0843553073174902,17.4578797688366,0.0652570031742727,4.50012264572393,0,0.0122062521202069
"234",2000,7,28.6420296495657,10.0703945247556,108.868074684804,1.66161805764706,5.33466139190363,0.00538816250227003,0.0127655137683113,0,0,0.0345742918708065,0.00151166334324374,2.66904537762258,45.8314095250256,1.04289055785419,0,0
"235",2000,8,25.0351750055163,5.34775471193711,149.440761669471,20.221825525102,45.5454767398082,0.00591056653622021,0.107217824330924,0,0.0410940151310314,0.425628497985624,0.079208013747052,9.33980519980467,4.03413070202231,0.665129228888021,0,0
"236",2000,9,37.3568328728221,140.74271088705,40.4076332661022,10.2432322888889,52.1239123918531,0.0919677490972431,0.28104813783113,0,0,0,0.00215151857652739,3.23299163871744,6.97200093023493,0.169208266325401,0,0
