"","Seascapes","lag-year","lag","cor","lwr_conf","upr_conf"
"3565","2 & 4","2004 - 2009",5,0.0278597952362361,0.0896979590661529,-0.034192341338331
"3566","2 & 4","2005 - 2010",5,0.0368989371968873,0.0986663225533091,-0.0251516792207319
"3567","2 & 4","2006 - 2011",5,0.0315067918097815,0.0933176060514821,-0.0305459531250609
"3568","2 & 4","2007 - 2012",5,0.0153085003759878,0.0772282915788947,-0.0467289288478867
"3569","2 & 4","2008 - 2013",5,0.00297291344748257,0.064954024899419,-0.0590310484619755
"3570","2 & 4","2009 - 2014",5,0.00834827053498154,0.0703049677350058,-0.05367258939303
"3571","2 & 4","2010 - 2015",5,0.0268337737303052,0.0886793373954143,-0.0352178940135713
"3572","2 & 4","2011 - 2016",5,0.0493715001152093,0.111024770030801,-0.0126603317374393
"3573","2 & 4","2012 - 2017",5,0.0492772992964554,0.110931502492898,-0.0127547470471665
"3574","2 & 4","2013 - 2018",5,0.00803683792611333,0.0699950468921191,-0.0539831404884276
"3575","2 & 4","2014 - 2019",5,-0.0240699618380118,0.0379797929957833,-0.085934814871413
"3576","2 & 4","1977 - 1983",6,-0.00550965401026293,0.0565027275691522,-0.0674796881017857
"3577","2 & 4","1978 - 1984",6,0.00542182933156488,0.067392260203679,-0.0565902740432389
"3578","2 & 4","1979 - 1985",6,0.023316848141977,0.0851867945371143,-0.0387322211196194
"3579","2 & 4","1980 - 1986",6,0.0325772812869885,0.0943797576124977,-0.0294753285701416
"3580","2 & 4","1981 - 1987",6,0.0208491338867345,0.0827352808475981,-0.0411971960579053
"3581","2 & 4","1982 - 1988",6,0.00097765693804195,0.0629669231240096,-0.0610191237901903
"3582","2 & 4","1983 - 1989",6,-0.0100609147349468,0.0519645784256292,-0.072009084639546
"3583","2 & 4","1984 - 1990",6,-0.00031477086000865,0.0616795152135384,-0.0623066375153959
"3584","2 & 4","1985 - 1991",6,0.021157727917966,0.083041889936857,-0.0408889858991312
"3585","2 & 4","1986 - 1992",6,0.0289947358443772,0.0908245636220968,-0.0330577670842547
"3586","2 & 4","1987 - 1993",6,0.0144625295125891,0.0763871250727558,-0.0475732060026794
"3587","2 & 4","1988 - 1994",6,-0.0089106562555295,0.0531117651161494,-0.0708645932048691
"3588","2 & 4","1989 - 1995",6,-0.0225387674539601,0.0395095196134354,-0.0844139028081381
"3589","2 & 4","1990 - 1996",6,-0.0229459744362814,0.0391027313571486,-0.0848184034457487
"3590","2 & 4","1991 - 1997",6,-0.0208932677103352,0.0411531178577311,-0.0827791315111028
"3591","2 & 4","1992 - 1998",6,-0.0255570805985977,0.0364938213158112,-0.0874116713333897
"3592","2 & 4","1993 - 1999",6,-0.0357213389232991,0.0263300508231442,-0.0974985132974926
"3593","2 & 4","1994 - 2000",6,-0.0412098586606779,0.0208364552599829,-0.102939957740181
"3594","2 & 4","1995 - 2001",6,-0.0379641781527638,0.0240855901625319,-0.0997225619481923
"3595","2 & 4","1996 - 2002",6,-0.0307920354890229,0.0312607203705703,-0.0926083385448704
"3596","2 & 4","1997 - 2003",6,-0.025491012975083,0.0365598438034049,-0.0873460653998291
"3597","2 & 4","1998 - 2004",6,-0.0260587160887444,0.0359925108609212,-0.0879097838206061
"3598","2 & 4","1999 - 2005",6,-0.0316413990633223,0.0304113367123659,-0.0934511725986875
"3599","2 & 4","2000 - 2006",6,-0.0371798719080431,0.0248705345425154,-0.0989448968065647
"3600","2 & 4","2001 - 2007",6,-0.0351506802928373,0.0269010221814879,-0.0969325371789785
"3601","2 & 4","2002 - 2008",6,-0.0168725168184365,0.0451678102605129,-0.078783193709694
"3602","2 & 4","2003 - 2009",6,0.0126469167237743,0.0745815256983698,-0.0493848845633494
"3603","2 & 4","2004 - 2010",6,0.0343639431104524,0.0961521900102494,-0.0276881241244747
"3604","2 & 4","2005 - 2011",6,0.0396472344073707,0.101391112311925,-0.0224009062389233
"3605","2 & 4","2006 - 2012",6,0.0290194174874825,0.0908490622222836,-0.0330330916313284
"3606","2 & 4","2007 - 2013",6,0.0109155161917834,0.0728592957734319,-0.051112153195225
"3607","2 & 4","2008 - 2014",6,0.00402272124090802,0.0659993447487743,-0.0579848215486576
"3608","2 & 4","2009 - 2015",6,0.0146733811194482,0.0765967874784363,-0.0473627848321977
"3609","2 & 4","2010 - 2016",6,0.0353346135650636,0.0971149655595137,-0.026716992533361
"3610","2 & 4","2011 - 2017",6,0.0462667687509731,0.107950226278085,-0.0157715500012217
"3611","2 & 4","2012 - 2018",6,0.0220632416054515,0.0839415115453258,-0.0399845304532387
"3612","2 & 4","2013 - 2019",6,-0.0120934048374578,0.0499371158732028,-0.0740309857395715
"3613","2 & 4","1977 - 1984",7,-0.00313896610195952,0.0588655712790559,-0.0651193767331299
"3614","2 & 4","1978 - 1985",7,0.00730816049655351,0.0692698598958944,-0.0547097085153073
"3615","2 & 4","1979 - 1986",7,0.0182116631517559,0.0801142968232749,-0.0438309042968392
"3616","2 & 4","1980 - 1987",7,0.0147731040870546,0.0766959461019587,-0.0472632635230547
"3617","2 & 4","1981 - 1988",7,-0.00698724318959178,0.0550296759889467,-0.0689504590406762
"3618","2 & 4","1982 - 1989",7,-0.0254099600015495,0.036640840663461,-0.0872655781030882
"3619","2 & 4","1983 - 1990",7,-0.0239359062565936,0.0381137316917763,-0.0858016710197991
"3620","2 & 4","1984 - 1991",7,-0.000506785161805709,0.0614882291077869,-0.0624979041374347
"3621","2 & 4","1985 - 1992",7,0.0279298537585934,0.0897675075970382,-0.0341223100620329
"3622","2 & 4","1986 - 1993",7,0.0324548901417742,0.0942583268807114,-0.0295977423680712
"3623","2 & 4","1987 - 1994",7,0.0141699274421702,0.0760961642025759,-0.0478652016281404
"3624","2 & 4","1988 - 1995",7,-0.00691521521347088,0.055101489030491,-0.0688787696775533
"3625","2 & 4","1989 - 1996",7,-0.0176106522234199,0.044430937229672,-0.0795169230111326
"3626","2 & 4","1990 - 1997",7,-0.0176556614511351,0.0443860027938202,-0.0795616613984404
"3627","2 & 4","1991 - 1998",7,-0.0167469123303539,0.0452931932161715,-0.0786583323057675
"3628","2 & 4","1992 - 1999",7,-0.0214955607556413,0.040551559765721,-0.0833775363290538
"3629","2 & 4","1993 - 2000",7,-0.0291223287763951,0.0329302053373794,-0.0909512094984884
"3630","2 & 4","1994 - 2001",7,-0.0324421448368716,0.0296104899249241,-0.0942456814835458
"3631","2 & 4","1995 - 2002",7,-0.0290923272188604,0.0329601997439898,-0.0909214308066674
"3632","2 & 4","1996 - 2003",7,-0.0235234096046584,0.0385258546959994,-0.0853919659512188
"3633","2 & 4","1997 - 2004",7,-0.0218428627189026,0.0402046611528594,-0.0837225759270147
"3634","2 & 4","1998 - 2005",7,-0.0268175687662043,0.0352340905246887,-0.0886632482664296
"3635","2 & 4","1999 - 2006",7,-0.0356183439843614,0.0264331051988317,-0.0973963664335668
"3636","2 & 4","2000 - 2007",7,-0.0408752351132428,0.0211714955548144,-0.102608310004096
"3637","2 & 4","2001 - 2008",7,-0.0327301118278631,0.029322467129333,-0.0945313862976219
"3638","2 & 4","2002 - 2009",7,-0.00810994868990796,0.05391023774311,-0.0700678038337181
"3639","2 & 4","2003 - 2010",7,0.0217121208651185,0.0835926874823029,-0.0403352529209148
"3640","2 & 4","2004 - 2011",7,0.0401477225467486,0.101887219856606,-0.0218998660987162
"3641","2 & 4","2005 - 2012",7,0.0388900497881079,0.100640496682398,-0.0231588667325897
"3642","2 & 4","2006 - 2013",7,0.0219886647795373,0.0838674237941356,-0.0400590239662476
"3643","2 & 4","2007 - 2014",7,0.00624148959666467,0.0682081803445957,-0.0557731731546347
"3644","2 & 4","2008 - 2015",7,0.00631193302051174,0.0682782984660258,-0.0557029458128219
"3645","2 & 4","2009 - 2016",7,0.022610405388598,0.0844850661070796,-0.039437956834061
"3646","2 & 4","2010 - 2017",7,0.0387007527082149,0.100452830873612,-0.0233483466368447
"3647","2 & 4","2011 - 2018",7,0.0289849484181808,0.0908148487602592,-0.0330675520348089
"3648","2 & 4","2012 - 2019",7,0.00343565086121074,0.0654148008691988,-0.0585699062264094
"3649","2 & 4","1977 - 1985",8,-0.001606696118321,0.0603924016923531,-0.0635934444371993
"3650","2 & 4","1978 - 1986",8,0.00628990008176956,0.0682563673395249,-0.0557249112324618
"3651","2 & 4","1979 - 1987",8,0.00815697087452334,0.0701145981044412,-0.0538633489990406
"3652","2 & 4","1980 - 1988",8,-0.00973034855911789,0.0522942785807518,-0.0716801925250806
"3653","2 & 4","1981 - 1989",8,-0.0346143319026665,0.0274376275898808,-0.0964005533420606
"3654","2 & 4","1982 - 1990",8,-0.0410257238489968,0.0210208211215039,-0.102757462139905
"3655","2 & 4","1983 - 1991",8,-0.0246655749225256,0.0373846722768813,-0.0865263503941604
"3656","2 & 4","1984 - 1992",8,0.0105309743689403,0.0724767405886749,-0.0514957269740822
"3657","2 & 4","1985 - 1993",8,0.0390585442635548,0.100807535457417,-0.0229902057740743
"3658","2 & 4","1986 - 1994",8,0.0350609741877991,0.0968435635187114,-0.0269907737641556
"3659","2 & 4","1987 - 1995",8,0.0139949791110198,0.0759221921157156,-0.0480397822978887
"3660","2 & 4","1988 - 1996",8,-0.00487155362096185,0.0571387849252794,-0.0668444489050751
"3661","2 & 4","1989 - 1997",8,-0.0125951882439457,0.049436494973498,-0.0745300765594042
"3662","2 & 4","1990 - 1998",8,-0.0106070404431405,0.0514198538402329,-0.0725524151329112
"3663","2 & 4","1991 - 1999",8,-0.00897499699161808,0.053047600525535,-0.0709286156634221
"3664","2 & 4","1992 - 2000",8,-0.012408698243934,0.0496225565622642,-0.0743445908938006
"3665","2 & 4","1993 - 2001",8,-0.017586017877315,0.0444555305345717,-0.0794924367951695
"3666","2 & 4","1994 - 2002",8,-0.0189329026766018,0.0431107793161402,-0.0808311129552454
"3667","2 & 4","1995 - 2003",8,-0.0153938662783982,0.0466437289320209,-0.0773131677833321
"3668","2 & 4","1996 - 2004",8,-0.0124635078490393,0.049567873314413,-0.0743991057686507
"3669","2 & 4","1997 - 2005",8,-0.0153686475007623,0.0466688987678854,-0.0772880937655774
"3670","2 & 4","1998 - 2006",8,-0.0250316840159675,0.0370188439854634,-0.0868899314636235
"3671","2 & 4","1999 - 2007",8,-0.0365291320758501,0.0255217457659736,-0.0982996098337461
"3672","2 & 4","2000 - 2008",8,-0.0388817715905076,0.0231671530185392,-0.100632289914195
"3673","2 & 4","2001 - 2009",8,-0.0250156185705635,0.0370348974577294,-0.0868739772975869
"3674","2 & 4","2002 - 2010",8,0.00171100790824104,0.0636973339735229,-0.0602884694123404
"3675","2 & 4","2003 - 2011",8,0.0302516864154218,0.0920720973208338,-0.0318010355801397
"3676","2 & 4","2004 - 2012",8,0.0425766613673414,0.10429446294588,-0.0194678055803638
"3677","2 & 4","2005 - 2013",8,0.0320549586179551,0.0938615208297619,-0.0299977349349269
"3678","2 & 4","2006 - 2014",8,0.0133205528446153,0.075251493988711,-0.0487127557618342
"3679","2 & 4","2007 - 2015",8,0.00320452052987706,0.0651846535532717,-0.0588002430982004
"3680","2 & 4","2008 - 2016",8,0.0109773894083488,0.0729208476353556,-0.051050434028866
"3681","2 & 4","2009 - 2017",8,0.029070837638566,0.090900100793142,-0.0329816841335005
"3682","2 & 4","2010 - 2018",8,0.0298996435182586,0.0917227114373448,-0.0321530369038365
"3683","2 & 4","2011 - 2019",8,0.0150448031311963,0.0769661013541994,-0.0469921076559092
"3684","2 & 4","1977 - 1986",9,-0.000270136470820678,0.0617239796786946,-0.0622621762747044
"3685","2 & 4","1978 - 1987",9,0.00358565978356876,0.0655641682633065,-0.0584204087445894
"3686","2 & 4","1979 - 1988",9,-0.00603923117559335,0.0559748077470026,-0.0680068525354124
"3687","2 & 4","1980 - 1989",9,-0.0345149392285771,0.0275370639654532,-0.0963019656021875
"3688","2 & 4","1981 - 1990",9,-0.051607100141853,0.0104193166863208,-0.113237902504157
"3689","2 & 4","1982 - 1991",9,-0.0431460284442561,0.01889760049601,-0.104858639725062
"3690","2 & 4","1983 - 1992",9,-0.0124560550074226,0.0495753089962051,-0.0743916930252937
"3691","2 & 4","1984 - 1993",9,0.0292940516659303,0.0911216546217731,-0.0327585212274201
"3692","2 & 4","1985 - 1994",9,0.0489727658707381,0.110629978757054,-0.0130599663138161
"3693","2 & 4","1986 - 1995",9,0.0359820081925527,0.0977570303634775,-0.0260692252325412
"3694","2 & 4","1987 - 1996",9,0.0133230356706812,0.0752539631928097,-0.0487102783873874
"3695","2 & 4","1988 - 1997",9,-0.00318927087260024,0.0588154401719546,-0.0651694685220974
"3696","2 & 4","1989 - 1998",9,-0.00641450104980929,0.0556006913091845,-0.0683803917493226
"3697","2 & 4","1990 - 1999",9,-0.00130363589468541,0.0606943516879554,-0.0632916033778515
"3698","2 & 4","1991 - 2000",9,0.00141505570992675,0.0634025762867216,-0.0605833413660157
"3699","2 & 4","1992 - 2001",9,5.64552195997437e-05,0.0620493205405138,-0.0619368440321952
"3700","2 & 4","1993 - 2002",9,-0.00189457358414817,0.0601055683254672,-0.0638801533141609
"3701","2 & 4","1994 - 2003",9,-0.00117645577527433,0.0608210625169295,-0.0631649315060944
"3702","2 & 4","1995 - 2004",9,0.000769257486235082,0.06275934706133,-0.061226744817307
"3703","2 & 4","1996 - 2005",9,-0.000514095664830421,0.0614809462391578,-0.0625051860842924
"3704","2 & 4","1997 - 2006",9,-0.0081373319620877,0.0538829322130175,-0.0700950544138732
"3705","2 & 4","1998 - 2007",9,-0.0222661707852962,0.0397818244821035,-0.0841431064524748
"3706","2 & 4","1999 - 2008",9,-0.0346222071619648,0.0274297488154427,-0.0964083647715277
"3707","2 & 4","2000 - 2009",9,-0.0335024412424917,0.0285499371648589,-0.0952975982756614
"3708","2 & 4","2001 - 2010",9,-0.017179522178258,0.0448613381475424,-0.0790883746301384
"3709","2 & 4","2002 - 2011",9,0.0104478248343766,0.0723940182283554,-0.051578664782057
"3710","2 & 4","2003 - 2012",9,0.0357895034679585,0.0975661158498422,-0.0262618462165042
"3711","2 & 4","2004 - 2013",9,0.0380010019524839,0.0997590720886072,-0.0240487345214076
"3712","2 & 4","2005 - 2014",9,0.0218514378373985,0.0837310949984964,-0.0401960958041354
"3713","2 & 4","2006 - 2015",9,0.00577312992521651,0.0677419679564111,-0.0562400805520802
"3714","2 & 4","2007 - 2016",9,0.002246256407797,0.0642303946570155,-0.059755147120567
"3715","2 & 4","2008 - 2017",9,0.0167535004894293,0.078664881537145,-0.0452866167254044
"3716","2 & 4","2009 - 2018",9,0.0264233466309892,0.0882718341380289,-0.0356280969804374
"3717","2 & 4","2010 - 2019",9,0.0207048488894165,0.0825919199022116,-0.0413412975223297
"3718","2 & 4","1977 - 1987",10,0.00127769873420883,0.0632657700317166,-0.0607201933033703
"3719","2 & 4","1978 - 1988",10,-0.000737058101758581,0.0612588234504374,-0.0627272744187193
"3720","2 & 4","1979 - 1989",10,-0.0212330956990709,0.0408137100769159,-0.0831167711563839
"3721","2 & 4","1980 - 1990",10,-0.0509999650728939,0.0110279839811558,-0.112636929566231
"3722","2 & 4","1981 - 1991",10,-0.055894836814619,0.00611945013378396,-0.117480837244122
"3723","2 & 4","1982 - 1992",10,-0.0321031386317607,0.0299495486201034,-0.0939093253561345
"3724","2 & 4","1983 - 1993",10,0.00986304381461078,0.0718122174004853,-0.052161932586122
"3725","2 & 4","1984 - 1994",10,0.0478436688113562,0.10951194144897,-0.0141915053432688
"3726","2 & 4","1985 - 1995",10,0.0550217534433398,0.116617058858884,-0.00699518940775964
"3727","2 & 4","1986 - 1996",10,0.034843282114398,0.0966276447818353,-0.0272085720397199
"3728","2 & 4","1987 - 1997",10,0.0108345017124053,0.0727787013503981,-0.0511929652506908
"3729","2 & 4","1988 - 1998",10,-0.00204910316225454,0.059951594985306,-0.0640340513857118
"3730","2 & 4","1989 - 1999",10,0.000759481547819892,0.0627496096160887,-0.0612364841083829
"3731","2 & 4","1990 - 2000",10,0.00883636655964281,0.0707906703665857,-0.0531858507922631
"3732","2 & 4","1991 - 2001",10,0.0135092041156153,0.0754391080654224,-0.048524516544054
"3733","2 & 4","1992 - 2002",10,0.0152559039394248,0.0771759964127785,-0.0467814225658782
"3734","2 & 4","1993 - 2003",10,0.0162260669236238,0.0781405475248951,-0.0458130991348831
"3735","2 & 4","1994 - 2004",10,0.0168054617026333,0.0787165355379245,-0.045234747352397
"3736","2 & 4","1995 - 2005",10,0.0155924743750651,0.0775106330998892,-0.0464455035184998
"3737","2 & 4","1996 - 2006",10,0.0102964558532556,0.0722434247055815,-0.0517296461305291
"3738","2 & 4","1997 - 2007",10,-0.00225438571410663,0.059747046796435,-0.0642384904622869
"3739","2 & 4","1998 - 2008",10,-0.0205931164319137,0.041452886080957,-0.0824809012589753
"3740","2 & 4","1999 - 2009",10,-0.0328060193501951,0.0292465431808989,-0.0946066958192477
"3741","2 & 4","2000 - 2010",10,-0.0299729397163395,0.0320797506302469,-0.0917954556933303
"3742","2 & 4","2001 - 2011",10,-0.0117400287929518,0.0502896545296258,-0.07367948730303
"3743","2 & 4","2002 - 2012",10,0.0165758622537025,0.078488291048389,-0.0454639384632599
"3744","2 & 4","2003 - 2013",10,0.0345864426843027,0.0963728901076355,-0.027465529194665
"3745","2 & 4","2004 - 2014",10,0.0284648943004458,0.0902986334185468,-0.0335874575016599
"3746","2 & 4","2005 - 2015",10,0.0117119708111241,0.0736515777434077,-0.0503176453606446
"3747","2 & 4","2006 - 2016",10,-0.000876246168537806,0.0611201564349442,-0.0628659136997826
"3748","2 & 4","2007 - 2017",10,0.00328681759868055,0.0652666013621355,-0.0587182293082308
"3749","2 & 4","2008 - 2018",10,0.0177479100562127,0.0796533541235418,-0.044293906693805
"3750","2 & 4","2009 - 2019",10,0.0213071461858491,0.0831903429052172,-0.0407397492557587
"3751","2 & 5","1977 - 1978",1,-0.0890483527590501,-0.0272054547753845,-0.150212206499676
"3752","2 & 5","1978 - 1979",1,-0.0978333061279443,-0.0360589205731371,-0.158862887073004
"3753","2 & 5","1979 - 1980",1,-0.0860971940164314,-0.0242334559187876,-0.147304051370384
"3754","2 & 5","1980 - 1981",1,-0.0432549872977689,0.0187884766734075,-0.104966600791746
"3755","2 & 5","1981 - 1982",1,-0.00233393764857353,0.0596677780454284,-0.0643177141310276
"3756","2 & 5","1982 - 1983",1,0.0214180817428924,0.0833005599992733,-0.0406289467550734
"3757","2 & 5","1983 - 1984",1,0.0362793408597717,0.0980518979402504,-0.02577170394244
"3758","2 & 5","1984 - 1985",1,0.0393829816509283,0.101129160077916,-0.022665437873932
"3759","2 & 5","1985 - 1986",1,0.0221847269358446,0.0840621987101907,-0.0398631793622371
"3760","2 & 5","1986 - 1987",1,-0.00398758717208602,0.0580198379786844,-0.0659643630786616
"3761","2 & 5","1987 - 1988",1,-0.0191198815179076,0.0429240788928097,-0.0810169345967498
"3762","2 & 5","1988 - 1989",1,-0.0145527704381643,0.0474831499705664,-0.0764768577106408
"3763","2 & 5","1989 - 1990",1,-0.00124373055120324,0.0607540362316369,-0.0632319376818521
"3764","2 & 5","1990 - 1991",1,0.000650538689534674,0.0626410949263458,-0.061345017770648
"3765","2 & 5","1991 - 1992",1,-0.0127899373473735,0.0492421886586053,-0.0747237722750319
"3766","2 & 5","1992 - 1993",1,-0.0303545081590488,0.0316982230744047,-0.0921741401540127
"3767","2 & 5","1993 - 1994",1,-0.0349865805348271,0.0270652043730785,-0.0967697765362849
"3768","2 & 5","1994 - 1995",1,-0.0205241838323389,0.0415217291310418,-0.0824124082762471
"3769","2 & 5","1995 - 1996",1,-0.00288992576092229,0.059113747269653,-0.0648713861845673
"3770","2 & 5","1996 - 1997",1,0.00345981060660723,0.0654388574806558,-0.0585458290391545
"3771","2 & 5","1997 - 1998",1,0.00106909644862783,0.063057999662975,-0.0609280241358804
"3772","2 & 5","1998 - 1999",1,0.00307661211458354,0.065057286308163,-0.0589277095721851
"3773","2 & 5","1999 - 2000",1,0.0153888914259631,0.0773082214935599,-0.0466486941360583
"3774","2 & 5","2000 - 2001",1,0.0273651063927814,0.0892068541492964,-0.0346868204532237
"3775","2 & 5","2001 - 2002",1,0.0236664085049235,0.0855339994716129,-0.0383829877174214
"3776","2 & 5","2002 - 2003",1,0.000334320353366603,0.0623261110936611,-0.0616600400680091
"3777","2 & 5","2003 - 2004",1,-0.0197337282577891,0.0423111157252878,-0.0816269520301602
"3778","2 & 5","2004 - 2005",1,-0.0116553240697924,0.0503741562330946,-0.0735952303585442
"3779","2 & 5","2005 - 2006",1,0.0174226361822629,0.0793300356487423,-0.0446186381299596
"3780","2 & 5","2006 - 2007",1,0.0452307441521078,0.106924012425861,-0.0168094719770814
"3781","2 & 5","2007 - 2008",1,0.047365281623858,0.10903819310053,-0.0146708792527089
"3782","2 & 5","2008 - 2009",1,0.0195127857911892,0.0814073931911802,-0.0425317455471454
"3783","2 & 5","2009 - 2010",1,-0.0127005685519734,0.0493313548448766,-0.0746348874510294
"3784","2 & 5","2010 - 2011",1,-0.0326150145715486,0.0294375879263401,-0.094417194429982
"3785","2 & 5","2011 - 2012",1,-0.0391450515350143,0.0229036116558081,-0.100893294000762
"3786","2 & 5","2012 - 2013",1,-0.0338336899772586,0.0282185796994829,-0.0956262008328569
"3787","2 & 5","2013 - 2014",1,-0.0229053568113472,0.0391433081389068,-0.0847780566858898
"3788","2 & 5","2014 - 2015",1,-0.0133435086452915,0.0486898503368345,-0.0752743238139716
"3789","2 & 5","2015 - 2016",1,-0.00203589305707838,0.0599647576552918,-0.0640208953807068
"3790","2 & 5","2016 - 2017",1,0.0189816369208569,0.0808795460010449,-0.0430621180563959
"3791","2 & 5","2017 - 2018",1,0.0412058065368091,0.102935941733992,-0.0208405125138113
"3792","2 & 5","2018 - 2019",1,0.0419358309262424,0.103659426740164,-0.0201095309364664
"3793","2 & 5","1977 - 1979",2,-0.0905561975302209,-0.0287243695738808,-0.15169767085715
"3794","2 & 5","1978 - 1980",2,-0.0858602548622133,-0.0239948909897725,-0.147070518937621
"3795","2 & 5","1979 - 1981",2,-0.0613274778019239,0.000668144887532477,-0.122853486148144
"3796","2 & 5","1980 - 1982",2,-0.0229123484417482,0.0391363235535416,-0.0847850017059512
"3797","2 & 5","1981 - 1983",2,0.00735190576292334,0.0693133974660598,-0.0546660917373085
"3798","2 & 5","1982 - 1984",2,0.0232795491286245,0.0851497459669745,-0.0387694843504146
"3799","2 & 5","1983 - 1985",2,0.0295213764604269,0.0913472823523767,-0.0325312421362383
"3800","2 & 5","1984 - 1986",2,0.0240178516602153,0.0858830593643839,-0.0380318580026828
"3801","2 & 5","1985 - 1987",2,0.00630277300482184,0.0682691807852233,-0.0557120777652828
"3802","2 & 5","1986 - 1988",2,-0.00861472086161015,0.0534068837334384,-0.0705701151559562
"3803","2 & 5","1987 - 1989",2,-0.00673612660950741,0.0552800404455607,-0.0687005202189983
"3804","2 & 5","1988 - 1990",2,0.00748852870527913,0.0694493702227225,-0.0545298685592744
"3805","2 & 5","1989 - 1991",2,0.016212489548734,0.0781270494875309,-0.0458266515697752
"3806","2 & 5","1990 - 1992",2,0.0067938209240418,0.0687579446304933,-0.0552225196222551
"3807","2 & 5","1991 - 1993",2,-0.0143280414546177,0.0477074166383499,-0.0762533926657985
"3808","2 & 5","1992 - 1994",2,-0.0311956669610145,0.0308570905295226,-0.0930088781280256
"3809","2 & 5","1993 - 1995",2,-0.0319290996498057,0.0301236090022152,-0.0937366413896509
"3810","2 & 5","1994 - 1996",2,-0.0207607252040951,0.0412854925894914,-0.082647438669185
"3811","2 & 5","1995 - 1997",2,-0.0138819178644059,0.0481526039252997,-0.0758097597662544
"3812","2 & 5","1996 - 1998",2,-0.017013112923045,0.045027459810941,-0.0789229557347434
"3813","2 & 5","1997 - 1999",2,-0.0195267730282212,0.0425177782821764,-0.0814212930128102
"3814","2 & 5","1998 - 2000",2,-0.00998947222529525,0.052035834914797,-0.0719380050719351
"3815","2 & 5","1999 - 2001",2,0.00787686445252219,0.0698358453167164,-0.0541426564912226
"3816","2 & 5","2000 - 2002",2,0.0169623434612342,0.078872487741042,-0.0450781408488733
"3817","2 & 5","2001 - 2003",2,0.00483238178594324,0.0668054510767113,-0.057177829702265
"3818","2 & 5","2002 - 2004",2,-0.0181850950245791,0.0438574301366671,-0.0800878904168224
"3819","2 & 5","2003 - 2005",2,-0.0244161558942021,0.0376338904787278,-0.0862786441944989
"3820","2 & 5","2004 - 2006",2,-0.00310836055936301,0.0588960710113271,-0.0650889006162577
"3821","2 & 5","2005 - 2007",2,0.0278421554291557,0.0896804475731237,-0.0342099741891842
"3822","2 & 5","2006 - 2008",2,0.043125839956981,0.104838635953415,-0.0189178193873402
"3823","2 & 5","2007 - 2009",2,0.0296656213423786,0.0914904471010061,-0.0323870229264102
"3824","2 & 5","2008 - 2010",2,-0.00100076530824551,0.0609961014051669,-0.0629899398624038
"3825","2 & 5","2009 - 2011",2,-0.0261608180619544,0.035890471219641,-0.0880111649397776
"3826","2 & 5","2010 - 2012",2,-0.0361808650115305,0.0258702434796022,-0.0979542397251296
"3827","2 & 5","2011 - 2013",2,-0.032999572000983,0.0290529454054846,-0.0947987204578651
"3828","2 & 5","2012 - 2014",2,-0.0238902838939637,0.0381593137669759,-0.0857563584369382
"3829","2 & 5","2013 - 2015",2,-0.0136774107556134,0.0483566735857802,-0.0756063862169914
"3830","2 & 5","2014 - 2016",2,-0.000498394759822727,0.0614965877851175,-0.0624895465017678
"3831","2 & 5","2015 - 2017",2,0.0194473400718401,0.0813423561651064,-0.0425970974958129
"3832","2 & 5","2016 - 2018",2,0.0407495000093306,0.102483689516532,-0.0212973836500131
"3833","2 & 5","2017 - 2019",2,0.0543287237007424,0.115931348815705,-0.00769025961565476
"3834","2 & 5","1977 - 1980",3,-0.0803959964737267,-0.0184950934557055,-0.141682931842241
"3835","2 & 5","1978 - 1981",3,-0.0630537969487879,-0.00106487696235251,-0.124559986994079
"3836","2 & 5","1979 - 1982",3,-0.0374962425046903,0.0245539157435802,-0.0992585976179411
"3837","2 & 5","1980 - 1983",3,-0.00766831183254202,0.0543506079670034,-0.0696282942578912
"3838","2 & 5","1981 - 1984",3,0.0122029183541376,0.0741399142498922,-0.049827858730973
"3839","2 & 5","1982 - 1985",3,0.0187551800547599,0.0806544862584492,-0.0432882332860262
"3840","2 & 5","1983 - 1986",3,0.0164869049515506,0.0783998569747214,-0.0455527358011869
"3841","2 & 5","1984 - 1987",3,0.00605201545547168,0.0680195781429167,-0.0559620630476301
"3842","2 & 5","1985 - 1988",3,-0.00678213494021235,0.0552341704986794,-0.0687463133486873
"3843","2 & 5","1986 - 1989",3,-0.00676389349285915,0.0552523571107392,-0.0687281572557742
"3844","2 & 5","1987 - 1990",3,0.00776217977232828,0.0697217120665034,-0.0542570112633908
"3845","2 & 5","1988 - 1991",3,0.0239943834639807,0.0858597507876541,-0.0380553057458517
"3846","2 & 5","1989 - 1992",3,0.0250232463794985,0.0868815522754815,-0.0370272753375853
"3847","2 & 5","1990 - 1993",3,0.00588809142865201,0.0678564049032907,-0.0561254780291407
"3848","2 & 5","1991 - 1994",3,-0.0180456313997513,0.0439966703484285,-0.0799492742847408
"3849","2 & 5","1992 - 1995",3,-0.0312466947714914,0.0308060614841908,-0.0930595136319226
"3850","2 & 5","1993 - 1996",3,-0.0312461579066743,0.0308065983636835,-0.0930589808962368
"3851","2 & 5","1994 - 1997",3,-0.0279382168779874,0.034113950154379,-0.0897758097967574
"3852","2 & 5","1995 - 1998",3,-0.031684883573604,0.0303678487621777,-0.0934943204361506
"3853","2 & 5","1996 - 1999",3,-0.0379827335902,0.0240670187013592,-0.0997409593541319
"3854","2 & 5","1997 - 2000",3,-0.0348267268441125,0.027225135145528,-0.0966112241341276
